audio_file,transcript_file,transcript_length,processing_time_seconds
6a04738e80818a63446d3854_audio_missing_utopia_1780443572371.webm,6a04738e80818a63446d3854_audio_missing_utopia_1780443572371_transcript.json,427,9.684586
6a04738e80818a63446d3854_audio_ranking_explanation_1780443513698.webm,6a04738e80818a63446d3854_audio_ranking_explanation_1780443513698_transcript.json,751,13.744981
6a049d0164653881b734e2dd_audio_missing_utopia_1780336252207.webm,6a049d0164653881b734e2dd_audio_missing_utopia_1780336252207_transcript.json,1236,17.666912
6a049d0164653881b734e2dd_audio_ranking_explanation_1780336166891.webm,6a049d0164653881b734e2dd_audio_ranking_explanation_1780336166891_transcript.json,1792,28.587331
6a04b76d9bbaf4af16d57088_audio_missing_utopia_1780382912567.webm,6a04b76d9bbaf4af16d57088_audio_missing_utopia_1780382912567_transcript.json,394,6.530441
6a04b76d9bbaf4af16d57088_audio_ranking_explanation_1780382815428.webm,6a04b76d9bbaf4af16d57088_audio_ranking_explanation_1780382815428_transcript.json,646,10.208773
6a04bb8d89ca054e84cf57b3_audio_missing_utopia_1780401415822.webm,6a04bb8d89ca054e84cf57b3_audio_missing_utopia_1780401415822_transcript.json,347,9.147507
6a04bb8d89ca054e84cf57b3_audio_ranking_explanation_1780401369211.webm,6a04bb8d89ca054e84cf57b3_audio_ranking_explanation_1780401369211_transcript.json,1149,23.737512
6a04c01c963d770b4182218f_audio_missing_utopia_1780258426835.webm,6a04c01c963d770b4182218f_audio_missing_utopia_1780258426835_transcript.json,536,10.453195
6a04c01c963d770b4182218f_audio_ranking_explanation_1780258285493.webm,6a04c01c963d770b4182218f_audio_ranking_explanation_1780258285493_transcript.json,4215,63.600147
6a04c0e236a93ae493d6aaf5_audio_missing_utopia_1780399260182.webm,6a04c0e236a93ae493d6aaf5_audio_missing_utopia_1780399260182_transcript.json,199,5.706658
6a04c0e236a93ae493d6aaf5_audio_ranking_explanation_1780399204982.webm,6a04c0e236a93ae493d6aaf5_audio_ranking_explanation_1780399204982_transcript.json,256,5.971673
6a04d37b32fa27d1a3b284a9_audio_missing_utopia_1780410316720.webm,6a04d37b32fa27d1a3b284a9_audio_missing_utopia_1780410316720_transcript.json,556,10.678938
6a04d37b32fa27d1a3b284a9_audio_ranking_explanation_1780410252898.webm,6a04d37b32fa27d1a3b284a9_audio_ranking_explanation_1780410252898_transcript.json,2311,32.065778
6a0516eb6b8a9b19c4df58be_audio_missing_utopia_1780405726517.webm,6a0516eb6b8a9b19c4df58be_audio_missing_utopia_1780405726517_transcript.json,520,12.533636
6a0516eb6b8a9b19c4df58be_audio_ranking_explanation_1780405624718.webm,6a0516eb6b8a9b19c4df58be_audio_ranking_explanation_1780405624718_transcript.json,3529,55.77516
6a0553f1cb81aadcd605a362_audio_missing_utopia_1780380927134.webm,6a0553f1cb81aadcd605a362_audio_missing_utopia_1780380927134_transcript.json,582,10.961788
6a0553f1cb81aadcd605a362_audio_ranking_explanation_1780380856434.webm,6a0553f1cb81aadcd605a362_audio_ranking_explanation_1780380856434_transcript.json,305,6.751434
6a058f04b3b6ce4728fbb3a3_audio_missing_utopia_1780479456655.webm,6a058f04b3b6ce4728fbb3a3_audio_missing_utopia_1780479456655_transcript.json,710,12.871352
6a05ba89c966c0fa42d112d6_audio_missing_utopia_1780399005555.webm,6a05ba89c966c0fa42d112d6_audio_missing_utopia_1780399005555_transcript.json,656,14.04218
6a05ba89c966c0fa42d112d6_audio_ranking_explanation_1780398920251.webm,6a05ba89c966c0fa42d112d6_audio_ranking_explanation_1780398920251_transcript.json,1518,27.988626
6a06233ac83a1d709b365e59_audio_missing_utopia_1780385889058.webm,6a06233ac83a1d709b365e59_audio_missing_utopia_1780385889058_transcript.json,588,10.245833
6a06233ac83a1d709b365e59_audio_ranking_explanation_1780385809939.webm,6a06233ac83a1d709b365e59_audio_ranking_explanation_1780385809939_transcript.json,688,14.016979
6a0628fd557d4459b8721f04_audio_missing_utopia_1780246961634.webm,6a0628fd557d4459b8721f04_audio_missing_utopia_1780246961634_transcript.json,507,9.848866
6a0628fd557d4459b8721f04_audio_ranking_explanation_1780246909949.webm,6a0628fd557d4459b8721f04_audio_ranking_explanation_1780246909949_transcript.json,2198,33.939791
6a077566f7ea052517e6557c_audio_missing_utopia_1780335957951.webm,6a077566f7ea052517e6557c_audio_missing_utopia_1780335957951_transcript.json,415,9.720753
6a077566f7ea052517e6557c_audio_ranking_explanation_1780335888004.webm,6a077566f7ea052517e6557c_audio_ranking_explanation_1780335888004_transcript.json,1415,25.281539
6a07dde8fe131191c3d2be63_audio_missing_utopia_1780385863075.webm,6a07dde8fe131191c3d2be63_audio_missing_utopia_1780385863075_transcript.json,282,6.192953
6a07dde8fe131191c3d2be63_audio_ranking_explanation_1780385816688.webm,6a07dde8fe131191c3d2be63_audio_ranking_explanation_1780385816688_transcript.json,390,9.029632
6a07e7307beadce0826acea4_audio_missing_utopia_1780382095145.webm,6a07e7307beadce0826acea4_audio_missing_utopia_1780382095145_transcript.json,121,5.111957
6a07e7307beadce0826acea4_audio_ranking_explanation_1780382072163.webm,6a07e7307beadce0826acea4_audio_ranking_explanation_1780382072163_transcript.json,459,10.427352
6a080333f7001eaf175c94ab_audio_missing_utopia_1780211878275.webm,6a080333f7001eaf175c94ab_audio_missing_utopia_1780211878275_transcript.json,165,5.407225
6a080333f7001eaf175c94ab_audio_ranking_explanation_1780211847578.webm,6a080333f7001eaf175c94ab_audio_ranking_explanation_1780211847578_transcript.json,328,6.463812
6a08835adcebea92d39aa175_audio_missing_utopia_1780404152999.webm,6a08835adcebea92d39aa175_audio_missing_utopia_1780404152999_transcript.json,470,9.447432
6a08835adcebea92d39aa175_audio_ranking_explanation_1780404100139.webm,6a08835adcebea92d39aa175_audio_ranking_explanation_1780404100139_transcript.json,2063,30.95126
6a08dbd428d6c1df00610751_audio_missing_utopia_1780384107343.webm,6a08dbd428d6c1df00610751_audio_missing_utopia_1780384107343_transcript.json,356,9.098357
6a08dbd428d6c1df00610751_audio_ranking_explanation_1780383909926.webm,6a08dbd428d6c1df00610751_audio_ranking_explanation_1780383909926_transcript.json,399,9.868808
6a097d48727aa9f0ed80980e_audio_missing_utopia_1780397816814.webm,6a097d48727aa9f0ed80980e_audio_missing_utopia_1780397816814_transcript.json,141,5.257428
6a097d48727aa9f0ed80980e_audio_ranking_explanation_1780397787801.webm,6a097d48727aa9f0ed80980e_audio_ranking_explanation_1780397787801_transcript.json,246,5.972364
6a09e5c1a9303faa82c6f2ad_audio_missing_utopia_1780255329097.webm,6a09e5c1a9303faa82c6f2ad_audio_missing_utopia_1780255329097_transcript.json,453,10.028547
6a09e5c1a9303faa82c6f2ad_audio_ranking_explanation_1780255279024.webm,6a09e5c1a9303faa82c6f2ad_audio_ranking_explanation_1780255279024_transcript.json,490,10.295134
6a09e70ed4f900f0db78254f_audio_missing_utopia_1780401805031.webm,6a09e70ed4f900f0db78254f_audio_missing_utopia_1780401805031_transcript.json,357,8.967345
6a09e70ed4f900f0db78254f_audio_ranking_explanation_1780401757827.webm,6a09e70ed4f900f0db78254f_audio_ranking_explanation_1780401757827_transcript.json,1459,24.584085
6a09fcbcfd5a54ade03e9ca3_audio_missing_utopia_1780267508369.webm,6a09fcbcfd5a54ade03e9ca3_audio_missing_utopia_1780267508369_transcript.json,386,8.810472
6a09fcbcfd5a54ade03e9ca3_audio_ranking_explanation_1780267393090.webm,6a09fcbcfd5a54ade03e9ca3_audio_ranking_explanation_1780267393090_transcript.json,299,8.318948
6a0a1a914212a3ebeffd6b0f_audio_missing_utopia_1780393748128.webm,6a0a1a914212a3ebeffd6b0f_audio_missing_utopia_1780393748128_transcript.json,357,8.917381
6a0a1a914212a3ebeffd6b0f_audio_ranking_explanation_1780393693767.webm,6a0a1a914212a3ebeffd6b0f_audio_ranking_explanation_1780393693767_transcript.json,618,16.538723
6a0a28cd6f2eb90a33a396f5_audio_missing_utopia_1780390893975.webm,6a0a28cd6f2eb90a33a396f5_audio_missing_utopia_1780390893975_transcript.json,229,5.921691
6a0a337f18eb5d251e3fff02_audio_missing_utopia_1780404028446.webm,6a0a337f18eb5d251e3fff02_audio_missing_utopia_1780404028446_transcript.json,1003,18.792811
6a0a337f18eb5d251e3fff02_audio_ranking_explanation_1780403932453.webm,6a0a337f18eb5d251e3fff02_audio_ranking_explanation_1780403932453_transcript.json,930,18.79366
6a0a5c5f6016f11ccaa396e3_audio_missing_utopia_1780413459812.webm,6a0a5c5f6016f11ccaa396e3_audio_missing_utopia_1780413459812_transcript.json,708,11.317885
6a0a5c5f6016f11ccaa396e3_audio_ranking_explanation_1780413364932.webm,6a0a5c5f6016f11ccaa396e3_audio_ranking_explanation_1780413364932_transcript.json,1418,20.918494
6a0aa663dacd2ed0bd2e9417_audio_missing_utopia_1780444821327.webm,6a0aa663dacd2ed0bd2e9417_audio_missing_utopia_1780444821327_transcript.json,849,14.657035
6a0aa663dacd2ed0bd2e9417_audio_ranking_explanation_1780444698947.webm,6a0aa663dacd2ed0bd2e9417_audio_ranking_explanation_1780444698947_transcript.json,1889,28.979076
6a0af583f35a9221994f91cb_audio_missing_utopia_1780419561047.webm,6a0af583f35a9221994f91cb_audio_missing_utopia_1780419561047_transcript.json,252,6.155516
6a0af583f35a9221994f91cb_audio_ranking_explanation_1780419517551.webm,6a0af583f35a9221994f91cb_audio_ranking_explanation_1780419517551_transcript.json,867,15.419265
6a0b156642edf5bdaa85593c_audio_missing_utopia_1780463139475.webm,6a0b156642edf5bdaa85593c_audio_missing_utopia_1780463139475_transcript.json,680,11.34571
6a0b156642edf5bdaa85593c_audio_ranking_explanation_1780463072264.webm,6a0b156642edf5bdaa85593c_audio_ranking_explanation_1780463072264_transcript.json,1416,21.897821
6a0b28fb42e64e7b3201649e_audio_missing_utopia_1780416011371.webm,6a0b28fb42e64e7b3201649e_audio_missing_utopia_1780416011371_transcript.json,490,7.943885
6a0b28fb42e64e7b3201649e_audio_ranking_explanation_1780415932002.webm,6a0b28fb42e64e7b3201649e_audio_ranking_explanation_1780415932002_transcript.json,1842,26.337414
6a0b4342858b03ad3dcb830a_audio_missing_utopia_1780384244350.webm,6a0b4342858b03ad3dcb830a_audio_missing_utopia_1780384244350_transcript.json,680,11.467874
6a0b4342858b03ad3dcb830a_audio_ranking_explanation_1780384190273.webm,6a0b4342858b03ad3dcb830a_audio_ranking_explanation_1780384190273_transcript.json,1208,20.085911
6a0bcc273329c00e4a7cfca9_audio_missing_utopia_1780399548856.webm,6a0bcc273329c00e4a7cfca9_audio_missing_utopia_1780399548856_transcript.json,2522,37.745459
6a0bcc273329c00e4a7cfca9_audio_ranking_explanation_1780399027002.webm,6a0bcc273329c00e4a7cfca9_audio_ranking_explanation_1780399027002_transcript.json,6232,104.563385
6a0c94055e48270dd211c7d6_audio_missing_utopia_1780418827632.webm,6a0c94055e48270dd211c7d6_audio_missing_utopia_1780418827632_transcript.json,615,15.223051
6a0c94055e48270dd211c7d6_audio_ranking_explanation_1780418721768.webm,6a0c94055e48270dd211c7d6_audio_ranking_explanation_1780418721768_transcript.json,573,10.645552
6a0cad159c5686edc83282c6_audio_missing_utopia_1780378057532.webm,6a0cad159c5686edc83282c6_audio_missing_utopia_1780378057532_transcript.json,522,9.977489
6a0cad159c5686edc83282c6_audio_ranking_explanation_1780377983594.webm,6a0cad159c5686edc83282c6_audio_ranking_explanation_1780377983594_transcript.json,2161,32.645504
6a0d057504f95ac3cb8c5794_audio_missing_utopia_1780401082851.webm,6a0d057504f95ac3cb8c5794_audio_missing_utopia_1780401082851_transcript.json,834,14.191746
6a0d057504f95ac3cb8c5794_audio_ranking_explanation_1780400997940.webm,6a0d057504f95ac3cb8c5794_audio_ranking_explanation_1780400997940_transcript.json,2355,35.242032
6a0d91ece6bcf739a03b80bc_audio_missing_utopia_1780224196603.webm,6a0d91ece6bcf739a03b80bc_audio_missing_utopia_1780224196603_transcript.json,46,4.555722
6a0d91ece6bcf739a03b80bc_audio_ranking_explanation_1780224173368.webm,6a0d91ece6bcf739a03b80bc_audio_ranking_explanation_1780224173368_transcript.json,750,12.308019
6a0daeb41822c6ae499edbb8_audio_missing_utopia_1780401649037.webm,6a0daeb41822c6ae499edbb8_audio_missing_utopia_1780401649037_transcript.json,324,8.70413
6a0daeb41822c6ae499edbb8_audio_ranking_explanation_1780401602639.webm,6a0daeb41822c6ae499edbb8_audio_ranking_explanation_1780401602639_transcript.json,1543,24.328118
6a0db305f15fbd39c50c3204_audio_missing_utopia_1780383898405.webm,6a0db305f15fbd39c50c3204_audio_missing_utopia_1780383898405_transcript.json,551,12.466701
6a0db305f15fbd39c50c3204_audio_ranking_explanation_1780383817021.webm,6a0db305f15fbd39c50c3204_audio_ranking_explanation_1780383817021_transcript.json,3091,50.022621
6a0e057e534023a1618fad75_audio_missing_utopia_1780384623666.webm,6a0e057e534023a1618fad75_audio_missing_utopia_1780384623666_transcript.json,279,6.136399
6a0e057e534023a1618fad75_audio_ranking_explanation_1780384527269.webm,6a0e057e534023a1618fad75_audio_ranking_explanation_1780384527269_transcript.json,894,14.359868
6a0e17f56a5029d874631975_audio_missing_utopia_1780406282474.webm,6a0e17f56a5029d874631975_audio_missing_utopia_1780406282474_transcript.json,214,5.885531
6a0e17f56a5029d874631975_audio_ranking_explanation_1780406243314.webm,6a0e17f56a5029d874631975_audio_ranking_explanation_1780406243314_transcript.json,244,6.021935
6a0e1bb9007c77ed742177fd_audio_missing_utopia_1780398948465.webm,6a0e1bb9007c77ed742177fd_audio_missing_utopia_1780398948465_transcript.json,1244,20.377334
6a0e1bb9007c77ed742177fd_audio_ranking_explanation_1780398822407.webm,6a0e1bb9007c77ed742177fd_audio_ranking_explanation_1780398822407_transcript.json,2213,34.103892
6a0e33404f04beba45d473e5_audio_missing_utopia_1780437966170.webm,6a0e33404f04beba45d473e5_audio_missing_utopia_1780437966170_transcript.json,45,4.48236
6a0e33404f04beba45d473e5_audio_ranking_explanation_1780437946843.webm,6a0e33404f04beba45d473e5_audio_ranking_explanation_1780437946843_transcript.json,69,4.68743
6a0e38bb67e1c728c354f66c_audio_missing_utopia_1780378227066.webm,6a0e38bb67e1c728c354f66c_audio_missing_utopia_1780378227066_transcript.json,192,5.496811
6a0e38bb67e1c728c354f66c_audio_ranking_explanation_1780378173815.webm,6a0e38bb67e1c728c354f66c_audio_ranking_explanation_1780378173815_transcript.json,678,17.96739
6a0e3cadbbd96b6266000443_audio_missing_utopia_1780381728732.webm,6a0e3cadbbd96b6266000443_audio_missing_utopia_1780381728732_transcript.json,648,13.127473
6a0e3cadbbd96b6266000443_audio_ranking_explanation_1780381542825.webm,6a0e3cadbbd96b6266000443_audio_ranking_explanation_1780381542825_transcript.json,5059,82.663305
6a0e8d08d2555ad9bd898834_audio_missing_utopia_1780153011425.webm,6a0e8d08d2555ad9bd898834_audio_missing_utopia_1780153011425_transcript.json,163,5.374816
6a0e8d08d2555ad9bd898834_audio_ranking_explanation_1780152969260.webm,6a0e8d08d2555ad9bd898834_audio_ranking_explanation_1780152969260_transcript.json,211,5.474633
6a0ea4f8733aee44ede4cefe_audio_missing_utopia_1780408710591.webm,6a0ea4f8733aee44ede4cefe_audio_missing_utopia_1780408710591_transcript.json,457,9.826098
6a0ea4f8733aee44ede4cefe_audio_ranking_explanation_1780408668522.webm,6a0ea4f8733aee44ede4cefe_audio_ranking_explanation_1780408668522_transcript.json,1142,19.275829
6a0eacf3d053fe992e0ca9c4_audio_missing_utopia_1780380614944.webm,6a0eacf3d053fe992e0ca9c4_audio_missing_utopia_1780380614944_transcript.json,1287,22.031934
6a0eacf3d053fe992e0ca9c4_audio_ranking_explanation_1780380504434.webm,6a0eacf3d053fe992e0ca9c4_audio_ranking_explanation_1780380504434_transcript.json,3094,45.148328
6a0f1248929227af059d9345_audio_missing_utopia_1780239262124.webm,6a0f1248929227af059d9345_audio_missing_utopia_1780239262124_transcript.json,829,14.596531
6a0f1248929227af059d9345_audio_ranking_explanation_1780239173040.webm,6a0f1248929227af059d9345_audio_ranking_explanation_1780239173040_transcript.json,1594,27.750378
6a0f2fff8ede7e13a4906213_audio_missing_utopia_1780416252545.webm,6a0f2fff8ede7e13a4906213_audio_missing_utopia_1780416252545_transcript.json,775,11.88279
6a0f2fff8ede7e13a4906213_audio_ranking_explanation_1780416172462.webm,6a0f2fff8ede7e13a4906213_audio_ranking_explanation_1780416172462_transcript.json,1169,17.267449
6a0f59faa4c6e2f189433bd0_audio_missing_utopia_1780428514373.webm,6a0f59faa4c6e2f189433bd0_audio_missing_utopia_1780428514373_transcript.json,910,16.017157
6a0f59faa4c6e2f189433bd0_audio_ranking_explanation_1780428436858.webm,6a0f59faa4c6e2f189433bd0_audio_ranking_explanation_1780428436858_transcript.json,2262,33.301027
6a0fa0bb264bd2475ec1f37d_audio_missing_utopia_1780393187870.webm,6a0fa0bb264bd2475ec1f37d_audio_missing_utopia_1780393187870_transcript.json,11,4.434114
6a0fa0bb264bd2475ec1f37d_audio_ranking_explanation_1780393175831.webm,6a0fa0bb264bd2475ec1f37d_audio_ranking_explanation_1780393175831_transcript.json,11,4.504077
6a0fbc5c1cab3242613bd8f9_audio_missing_utopia_1780388806802.webm,6a0fbc5c1cab3242613bd8f9_audio_missing_utopia_1780388806802_transcript.json,616,10.787185
6a0fbc5c1cab3242613bd8f9_audio_ranking_explanation_1780388710953.webm,6a0fbc5c1cab3242613bd8f9_audio_ranking_explanation_1780388710953_transcript.json,397,9.050366
6a0fdb7eecaf669f854c5abb_audio_missing_utopia_1780382004544.webm,6a0fdb7eecaf669f854c5abb_audio_missing_utopia_1780382004544_transcript.json,454,12.078566
6a0fdb7eecaf669f854c5abb_audio_ranking_explanation_1780381892307.webm,6a0fdb7eecaf669f854c5abb_audio_ranking_explanation_1780381892307_transcript.json,1990,37.408018
6a1069d8aa0ff8c561d3dc38_audio_missing_utopia_1780433962736.webm,6a1069d8aa0ff8c561d3dc38_audio_missing_utopia_1780433962736_transcript.json,212,5.863987
6a1069d8aa0ff8c561d3dc38_audio_ranking_explanation_1780433927433.webm,6a1069d8aa0ff8c561d3dc38_audio_ranking_explanation_1780433927433_transcript.json,683,13.521837
6a10ce308cd75eec15c0d39d_audio_missing_utopia_1780421960125.webm,6a10ce308cd75eec15c0d39d_audio_missing_utopia_1780421960125_transcript.json,234,6.151787
6a10ce308cd75eec15c0d39d_audio_ranking_explanation_1780421914673.webm,6a10ce308cd75eec15c0d39d_audio_ranking_explanation_1780421914673_transcript.json,735,15.365196
6a10d07b7e0d58d42b8f33a1_audio_missing_utopia_1780415452358.webm,6a10d07b7e0d58d42b8f33a1_audio_missing_utopia_1780415452358_transcript.json,188,5.422066
6a10d07b7e0d58d42b8f33a1_audio_ranking_explanation_1780415419251.webm,6a10d07b7e0d58d42b8f33a1_audio_ranking_explanation_1780415419251_transcript.json,752,14.437116
6a10e1fd31d6009fde8e3b7a_audio_missing_utopia_1780381424628.webm,6a10e1fd31d6009fde8e3b7a_audio_missing_utopia_1780381424628_transcript.json,147,5.11336
6a10e1fd31d6009fde8e3b7a_audio_ranking_explanation_1780381387744.webm,6a10e1fd31d6009fde8e3b7a_audio_ranking_explanation_1780381387744_transcript.json,271,6.009783
6a118dc3576ca8522318dfc7_audio_missing_utopia_1780392971319.webm,6a118dc3576ca8522318dfc7_audio_missing_utopia_1780392971319_transcript.json,741,13.16681
6a118dc3576ca8522318dfc7_audio_ranking_explanation_1780392870531.webm,6a118dc3576ca8522318dfc7_audio_ranking_explanation_1780392870531_transcript.json,760,13.445721
6a1237564d7849671a47f339_audio_missing_utopia_1780247607085.webm,6a1237564d7849671a47f339_audio_missing_utopia_1780247607085_transcript.json,746,13.942773
6a1237564d7849671a47f339_audio_ranking_explanation_1780247525525.webm,6a1237564d7849671a47f339_audio_ranking_explanation_1780247525525_transcript.json,1670,25.814579
6a123c523b041f4c3938a72b_audio_missing_utopia_1780434804783.webm,6a123c523b041f4c3938a72b_audio_missing_utopia_1780434804783_transcript.json,797,15.238172
6a123c523b041f4c3938a72b_audio_ranking_explanation_1780434687699.webm,6a123c523b041f4c3938a72b_audio_ranking_explanation_1780434687699_transcript.json,1214,22.446317
6a134308555ec936abb413da_audio_missing_utopia_1780289913518.webm,6a134308555ec936abb413da_audio_missing_utopia_1780289913518_transcript.json,274,6.125524
6a134308555ec936abb413da_audio_ranking_explanation_1780289854214.webm,6a134308555ec936abb413da_audio_ranking_explanation_1780289854214_transcript.json,596,10.568359
6a135169985a5d0aeaf2a31d_audio_missing_utopia_1780394279619.webm,6a135169985a5d0aeaf2a31d_audio_missing_utopia_1780394279619_transcript.json,319,8.303287
6a135169985a5d0aeaf2a31d_audio_ranking_explanation_1780394230365.webm,6a135169985a5d0aeaf2a31d_audio_ranking_explanation_1780394230365_transcript.json,357,8.957207
6a13540ccbc7a07cfa404887_audio_missing_utopia_1780403572644.webm,6a13540ccbc7a07cfa404887_audio_missing_utopia_1780403572644_transcript.json,492,9.591339
6a13540ccbc7a07cfa404887_audio_ranking_explanation_1780403413720.webm,6a13540ccbc7a07cfa404887_audio_ranking_explanation_1780403413720_transcript.json,1253,23.868729
6a13fb185c9041a65134a013_audio_missing_utopia_1780234906772.webm,6a13fb185c9041a65134a013_audio_missing_utopia_1780234906772_transcript.json,199,5.839972
6a13fb185c9041a65134a013_audio_ranking_explanation_1780234720816.webm,6a13fb185c9041a65134a013_audio_ranking_explanation_1780234720816_transcript.json,4290,73.408226
6a14434573bcee3f17b7f762_audio_missing_utopia_1780445086293.webm,6a14434573bcee3f17b7f762_audio_missing_utopia_1780445086293_transcript.json,623,13.577823
6a14434573bcee3f17b7f762_audio_ranking_explanation_1780444963008.webm,6a14434573bcee3f17b7f762_audio_ranking_explanation_1780444963008_transcript.json,1922,33.945246
6a145aa365c08c04658ffeee_audio_missing_utopia_1780430664618.webm,6a145aa365c08c04658ffeee_audio_missing_utopia_1780430664618_transcript.json,783,15.618856
6a145aa365c08c04658ffeee_audio_ranking_explanation_1780430601129.webm,6a145aa365c08c04658ffeee_audio_ranking_explanation_1780430601129_transcript.json,600,10.763405
6a147ae189fb8e6281395326_audio_missing_utopia_1780411271743.webm,6a147ae189fb8e6281395326_audio_missing_utopia_1780411271743_transcript.json,114,5.0069
6a147ae189fb8e6281395326_audio_ranking_explanation_1780411231837.webm,6a147ae189fb8e6281395326_audio_ranking_explanation_1780411231837_transcript.json,493,12.963233
6a14868c742361e67df4d0d0_audio_missing_utopia_1780217918810.webm,6a14868c742361e67df4d0d0_audio_missing_utopia_1780217918810_transcript.json,1696,28.228763
6a14868c742361e67df4d0d0_audio_ranking_explanation_1780217737266.webm,6a14868c742361e67df4d0d0_audio_ranking_explanation_1780217737266_transcript.json,2257,36.660026
6a148fec1af42aeeffddea3d_audio_missing_utopia_1780404305458.webm,6a148fec1af42aeeffddea3d_audio_missing_utopia_1780404305458_transcript.json,589,12.890314
6a148fec1af42aeeffddea3d_audio_ranking_explanation_1780404237698.webm,6a148fec1af42aeeffddea3d_audio_ranking_explanation_1780404237698_transcript.json,1286,19.973984
6a14979f3b71a45ef4c10048_audio_missing_utopia_1780403149358.webm,6a14979f3b71a45ef4c10048_audio_missing_utopia_1780403149358_transcript.json,900,17.285295
6a14979f3b71a45ef4c10048_audio_ranking_explanation_1780403049814.webm,6a14979f3b71a45ef4c10048_audio_ranking_explanation_1780403049814_transcript.json,1579,27.254549
6a14c768aa7454de38443fd8_audio_missing_utopia_1780261776612.webm,6a14c768aa7454de38443fd8_audio_missing_utopia_1780261776612_transcript.json,461,9.992071
6a14c768aa7454de38443fd8_audio_ranking_explanation_1780261715581.webm,6a14c768aa7454de38443fd8_audio_ranking_explanation_1780261715581_transcript.json,1008,16.72794
6a14d8fd539a02a7fe9b4980_audio_missing_utopia_1780403479223.webm,6a14d8fd539a02a7fe9b4980_audio_missing_utopia_1780403479223_transcript.json,689,13.631546
6a14d8fd539a02a7fe9b4980_audio_ranking_explanation_1780403400756.webm,6a14d8fd539a02a7fe9b4980_audio_ranking_explanation_1780403400756_transcript.json,1542,30.319535
6a14f917d82408828ca7045b_audio_missing_utopia_1780406967147.webm,6a14f917d82408828ca7045b_audio_missing_utopia_1780406967147_transcript.json,39,4.630443
6a14f917d82408828ca7045b_audio_ranking_explanation_1780406954606.webm,6a14f917d82408828ca7045b_audio_ranking_explanation_1780406954606_transcript.json,11,4.393157
6a153be09f19ea5c581933d7_audio_missing_utopia_1780379900103.webm,6a153be09f19ea5c581933d7_audio_missing_utopia_1780379900103_transcript.json,510,10.125396
6a153be09f19ea5c581933d7_audio_ranking_explanation_1780379830182.webm,6a153be09f19ea5c581933d7_audio_ranking_explanation_1780379830182_transcript.json,2057,35.286742
6a159a999f776296ec0f7001_audio_missing_utopia_1780424280525.webm,6a159a999f776296ec0f7001_audio_missing_utopia_1780424280525_transcript.json,717,13.519272
6a159a999f776296ec0f7001_audio_ranking_explanation_1780424167984.webm,6a159a999f776296ec0f7001_audio_ranking_explanation_1780424167984_transcript.json,508,12.541129
6a15d6a799a27da826906cdb_audio_missing_utopia_1780415392674.webm,6a15d6a799a27da826906cdb_audio_missing_utopia_1780415392674_transcript.json,216,5.923513
6a15d6a799a27da826906cdb_audio_ranking_explanation_1780415357786.webm,6a15d6a799a27da826906cdb_audio_ranking_explanation_1780415357786_transcript.json,153,5.35704
6a15dfee7dec81efc11475cb_audio_missing_utopia_1780379532231.webm,6a15dfee7dec81efc11475cb_audio_missing_utopia_1780379532231_transcript.json,1216,24.597479
6a15dfee7dec81efc11475cb_audio_ranking_explanation_1780379330004.webm,6a15dfee7dec81efc11475cb_audio_ranking_explanation_1780379330004_transcript.json,5201,80.276153
6a1629cc5dcd6ea2c000c9af_audio_missing_utopia_1780385075953.webm,6a1629cc5dcd6ea2c000c9af_audio_missing_utopia_1780385075953_transcript.json,396,7.035244
6a1629cc5dcd6ea2c000c9af_audio_ranking_explanation_1780384965496.webm,6a1629cc5dcd6ea2c000c9af_audio_ranking_explanation_1780384965496_transcript.json,292,6.120103
6a16592d134be35f3050afad_audio_missing_utopia_1780380785303.webm,6a16592d134be35f3050afad_audio_missing_utopia_1780380785303_transcript.json,508,9.729035
6a16592d134be35f3050afad_audio_ranking_explanation_1780380701456.webm,6a16592d134be35f3050afad_audio_ranking_explanation_1780380701456_transcript.json,2662,39.030456
6a16714ecf227557cde36510_audio_missing_utopia_1780242761156.webm,6a16714ecf227557cde36510_audio_missing_utopia_1780242761156_transcript.json,1431,21.66333
6a16714ecf227557cde36510_audio_ranking_explanation_1780242530437.webm,6a16714ecf227557cde36510_audio_ranking_explanation_1780242530437_transcript.json,1856,25.952735
6a16f79966dd43bf47b7b4a0_audio_missing_utopia_1780420206222.webm,6a16f79966dd43bf47b7b4a0_audio_missing_utopia_1780420206222_transcript.json,145,5.610508
6a16f79966dd43bf47b7b4a0_audio_ranking_explanation_1780420155729.webm,6a16f79966dd43bf47b7b4a0_audio_ranking_explanation_1780420155729_transcript.json,258,8.5663
6a16fa4524731436353d8f60_audio_missing_utopia_1780378815146.webm,6a16fa4524731436353d8f60_audio_missing_utopia_1780378815146_transcript.json,393,6.934217
6a16fa4524731436353d8f60_audio_ranking_explanation_1780378641969.webm,6a16fa4524731436353d8f60_audio_ranking_explanation_1780378641969_transcript.json,2930,41.509592
6a1767604593efadad3bd3d9_audio_missing_utopia_1780252363939.webm,6a1767604593efadad3bd3d9_audio_missing_utopia_1780252363939_transcript.json,210,5.74886
6a1767604593efadad3bd3d9_audio_ranking_explanation_1780252249232.webm,6a1767604593efadad3bd3d9_audio_ranking_explanation_1780252249232_transcript.json,261,6.556034
